timestamp,transaction_id,flow,amount
2024-05-19 00:41:54,68908252,foreign_9 → 405515,2600.0
2024-05-19 03:46:12,209973464,foreign_9 → 1235158,2100.0
2024-05-19 13:17:20,90214003,foreign_9 → 531029,1700.0
2024-05-19 14:53:26,90214004,531029 → cash_163,380.0
2024-05-19 15:30:29,90214005,531029 → cash_163,360.0
2024-05-20 08:34:14,90214009,531029 → cash_163,430.0
2024-05-20 13:29:56,209973466,1235158 → cash_163,290.0
2024-05-20 14:01:54,68908254,405515 → cash_163,890.0
2024-05-21 09:41:30,209973468,1235158 → cash_163,290.0
2024-05-21 20:44:30,209973467,1235158 → cash_163,260.0
2024-05-22 12:40:51,209973470,1235158 → cash_163,260.0
2024-05-22 13:04:04,68908258,405515 → cash_163,900.0
2024-05-22 13:40:47,209973471,1235158 → cash_163,290.0
2024-05-22 18:55:06,209973469,1235158 → cash_163,290.0
2024-05-22 18:57:05,68908257,405515 → cash_163,780.0
2024-05-24 14:00:26,209973473,1235158 → cash_163,300.0
2024-05-24 19:19:27,90214012,531029 → cash_163,420.0
2024-06-21 12:30:52,209973507,foreign_9 → 1235158,1900.0
2024-06-21 14:23:08,209973509,1235158 → cash_154,290.0
2024-06-21 21:53:41,209973508,1235158 → cash_154,250.0
2024-06-22 09:12:12,90214048,foreign_9 → 531029,1600.0
2024-06-22 14:23:07,90214049,531029 → cash_154,410.0
2024-06-23 06:11:52,68908287,foreign_9 → 405515,2600.0
2024-06-23 14:52:34,68908288,405515 → cash_154,420.0
2024-06-24 08:21:30,68908290,405515 → cash_154,390.0
2024-06-24 12:22:06,68908291,405515 → cash_154,430.0
2024-06-24 12:27:34,209973512,1235158 → cash_154,280.0
2024-06-25 16:31:43,209973513,1235158 → cash_154,290.0
2024-06-25 18:09:45,68908292,405515 → cash_154,430.0
2024-06-25 21:27:18,90214053,531029 → cash_154,360.0
2024-06-26 06:27:36,90214055,531029 → cash_154,390.0
2024-06-26 10:48:37,209973517,1235158 → cash_154,270.0
2024-06-26 13:07:36,209973516,1235158 → cash_154,240.0
2024-06-26 14:23:57,90214056,531029 → cash_154,390.0
2024-06-26 18:47:37,209973518,1235158 → cash_154,240.0
2024-06-27 00:53:29,68908297,405515 → cash_154,410.0
2024-06-28 15:14:14,68908298,405515 → cash_154,380.0
2024-07-22 13:57:53,68908322,foreign_9 → 405515,2700.0
2024-07-22 14:36:40,68908324,405515 → cash_83,330.0
2024-07-22 15:38:50,68908323,405515 → cash_83,270.0
2024-07-23 09:17:48,90214103,foreign_9 → 531029,1500.0
2024-07-23 18:58:02,68908326,405515 → cash_83,350.0
2024-07-24 00:21:10,68908336,405515 → cash_83,270.0
2024-07-24 12:04:14,68908333,405515 → cash_83,350.0
2024-07-24 13:16:22,68908335,405515 → cash_83,340.0
2024-07-24 16:57:31,90214106,531029 → cash_83,340.0
2024-07-24 20:05:34,68908334,405515 → cash_83,320.0
2024-07-25 09:46:19,209973572,foreign_9 → 1235158,1900.0
2024-07-25 10:03:27,90214109,531029 → cash_83,340.0
2024-07-25 10:41:49,209973574,1235158 → cash_83,450.0
2024-07-25 18:19:33,209973573,1235158 → cash_83,500.0
2024-07-26 19:43:19,90214114,531029 → cash_83,370.0
2024-07-27 18:06:08,68908342,405515 → cash_83,300.0
2024-07-27 19:13:51,90214117,531029 → cash_83,370.0
2024-07-27 19:55:53,209973578,1235158 → cash_83,470.0
2024-07-30 19:04:31,209973585,1235158 → cash_83,450.0
