timestamp,transaction_id,flow,amount
2024-02-28 05:05:44,293518047,cryptocurrency_exchange_3 → 1726820,3900.0
2024-03-01 02:09:31,293518048,cryptocurrency_exchange_2 → 1726820,4950.0
2024-03-01 05:41:29,293518049,cryptocurrency_exchange_10 → 1726820,4400.0
2024-03-02 01:12:05,293518052,cryptocurrency_exchange_7 → 1726820,5350.0
2024-03-02 18:40:59,293518051,cryptocurrency_exchange_5 → 1726820,1450.0
2024-03-02 20:40:29,293518053,1726820 → 475566,6114.25
2024-03-02 20:40:33,293518053,1726820 → 475566,6114.25
2024-03-03 15:19:22,293518055,1726820 → 668937,6380.91
2024-03-03 15:19:29,293518055,1726820 → 668937,6380.91
2024-03-03 17:05:15,293518054,1726820 → 1024079,6552.34
2024-03-03 17:05:18,293518054,1726820 → 1024079,6552.34
2024-03-19 13:25:02,293518059,cryptocurrency_exchange_7 → 1726820,9550.0
2024-03-19 15:58:47,293518058,cryptocurrency_exchange_5 → 1726820,10600.0
2024-03-19 16:07:35,293518060,1726820 → 475566,4139.62
2024-03-19 16:07:42,293518060,1726820 → 475566,4139.62
2024-03-20 16:53:11,293518062,1726820 → 475566,3752.74
2024-03-20 16:53:14,293518062,1726820 → 475566,3752.74
2024-03-20 23:19:06,293518063,1726820 → 668937,3714.05
2024-03-20 23:19:13,293518063,1726820 → 668937,3714.05
2024-03-21 11:33:21,293518064,1726820 → 1024079,3656.02
2024-03-21 11:33:30,293518064,1726820 → 1024079,3656.02
2024-03-21 12:06:55,293518065,1726820 → 668937,4081.58
2024-03-21 12:07:04,293518065,1726820 → 668937,4081.58
