timestamp,transaction_id,flow,amount
2024-03-14 23:35:49,93220049,548545 → 1391516,2200.0
2024-03-14 23:35:57,93220049,548545 → 1391516,2200.0
2024-03-15 02:16:50,22172318,130351 → 1220454,2750.0
2024-03-15 02:16:54,22172318,130351 → 1220454,2750.0
2024-03-15 15:11:08,42441253,foreign_9 → 249596,1940.0
2024-03-20 08:29:45,236584569,foreign_9 → 1391516,1090.0
2024-03-23 06:16:00,42441269,foreign_9 → 249596,920.0
2024-03-23 08:49:23,148521525,873191 → 249596,1030.0
2024-03-23 08:49:25,148521525,873191 → 249596,1030.0
2024-03-27 10:02:43,42441279,foreign_9 → 249596,1440.0
2024-03-27 11:08:13,42441280,249596 → cryptocurrency_exchange_1,2900.0
2024-03-27 12:25:48,42441281,249596 → cryptocurrency_exchange_1,1949.0
2024-03-28 17:57:40,236584578,foreign_9 → 1391516,2030.0
2024-03-29 07:13:59,236584580,1391516 → cryptocurrency_exchange_1,4947.0
2024-03-29 21:35:23,148521535,873191 → 1220454,1760.0
2024-03-29 21:35:30,148521535,873191 → 1220454,1760.0
2024-03-29 22:55:43,207489594,1220454 → cryptocurrency_exchange_1,2185.0
2024-03-29 23:05:09,207489593,1220454 → cryptocurrency_exchange_1,441.0
2024-03-30 07:44:23,207489597,1220454 → cryptocurrency_exchange_1,484.0
2024-03-30 12:03:09,207489596,1220454 → cryptocurrency_exchange_1,646.0
2024-03-30 19:48:25,207489598,1220454 → cryptocurrency_exchange_1,522.0
