timestamp,transaction_id,flow,amount
2024-07-02 12:46:50,112619408,foreign_1 → 662852,9200.0
2024-07-02 13:43:11,112619409,662852 → cash_85,970.0
2024-07-02 13:45:30,112619411,662852 → cash_85,990.0
2024-07-02 13:51:14,112619412,662852 → cash_85,900.0
2024-07-02 15:13:41,112619410,662852 → cash_85,920.0
2024-07-03 17:17:01,112619417,662852 → cash_85,950.0
2024-07-03 17:26:55,112619416,662852 → cash_85,850.0
2024-07-04 11:39:00,112619419,662852 → cash_85,870.0
2024-07-04 18:11:33,112619418,662852 → cash_85,960.0
2024-07-06 21:34:37,112619425,662852 → cash_85,920.0
2024-07-07 17:31:25,112619428,662852 → cash_85,820.0
