timestamp,transaction_id,flow,amount
2024-03-07 17:45:42,19538816,114822 → 114820,6700.0
2024-03-07 17:45:46,19538816,114822 → 114820,6700.0
2024-03-08 08:10:33,19538505,114820 → cash_58,610.0
2024-03-08 10:51:46,19538504,114820 → cash_58,660.0
2024-03-08 15:00:27,19538506,114820 → cash_58,710.0
2024-03-09 04:21:31,19538508,114820 → cash_58,640.0
2024-03-09 09:45:00,19538507,114820 → cash_58,600.0
2024-03-10 15:39:19,19538509,114820 → cash_58,650.0
2024-03-10 18:24:08,19538510,114820 → cash_58,680.0
2024-03-11 11:43:51,19538512,114820 → cash_58,680.0
2024-03-11 17:20:47,19538511,114820 → cash_58,610.0
2024-03-12 10:20:50,19538513,114820 → cash_58,680.0
2024-04-06 14:12:36,19538840,114822 → 114820,6700.0
2024-04-06 14:12:40,19538840,114822 → 114820,6700.0
2024-04-06 16:17:41,19538519,114820 → cash_177,880.0
2024-04-06 16:32:56,19538520,114820 → cash_177,740.0
2024-04-07 01:19:03,19538521,114820 → cash_177,900.0
2024-04-09 03:39:57,19538526,114820 → cash_177,730.0
2024-04-09 16:25:00,19538525,114820 → cash_177,900.0
2024-04-09 17:53:35,19538527,114820 → cash_177,730.0
2024-04-10 08:20:38,19538528,114820 → cash_177,890.0
2024-04-11 14:41:23,19538529,114820 → cash_177,890.0
2024-05-06 20:28:10,19538864,114822 → 114820,6700.0
2024-05-06 20:28:16,19538864,114822 → 114820,6700.0
2024-05-06 21:14:48,19538540,114820 → cash_177,830.0
2024-05-06 21:32:14,19538541,114820 → cash_177,800.0
2024-05-06 21:32:52,19538539,114820 → cash_177,830.0
2024-05-06 22:33:11,19538542,114820 → cash_177,770.0
2024-05-08 08:43:15,19538543,114820 → cash_177,790.0
2024-05-08 16:52:24,19538544,114820 → cash_177,750.0
2024-05-10 09:57:24,19538548,114820 → cash_177,730.0
2024-05-11 19:56:18,19538549,114820 → cash_177,820.0
