timestamp,transaction_id,flow,amount
2024-02-04 12:47:03,16516135,96933 → 1109318,1406.0
2024-02-04 12:47:12,16516135,96933 → 1109318,1406.0
2024-02-04 12:56:07,208612483,1227069 → 1344472,2869.0
2024-02-04 12:56:10,208612483,1227069 → 1344472,2869.0
2024-02-06 02:13:53,16516136,96933 → 1148779,3173.0
2024-02-06 02:13:56,16516136,96933 → 1148779,3173.0
2024-02-06 12:39:41,228520609,foreign_8 → 1344472,912.0
2024-02-07 09:17:38,195283413,foreign_8 → 1148779,2185.0
2024-02-08 10:55:41,16516138,96933 → 1109318,2185.0
2024-02-08 10:55:46,16516138,96933 → 1109318,2185.0
2024-02-09 04:28:38,188567380,foreign_8 → 1109318,2983.0
2024-02-09 05:07:03,188567381,1109318 → cash_194,760.0
2024-02-09 10:44:01,195283414,foreign_8 → 1148779,3287.0
2024-02-09 17:27:56,195283415,1148779 → cash_194,500.0
2024-02-11 11:47:11,228520613,1344472 → cash_194,580.0
2024-02-11 14:26:46,195283416,1148779 → cash_194,470.0
2024-02-11 15:39:08,228520614,1344472 → cash_194,580.0
2024-02-13 15:38:07,188567387,1109318 → cash_194,610.0
2024-02-14 07:22:58,195283419,1148779 → cash_194,560.0
2024-02-14 12:00:46,195283418,1148779 → cash_194,550.0
2024-02-14 12:47:09,195283417,1148779 → cash_194,570.0
2024-02-14 15:15:49,188567389,1109318 → cash_194,710.0
2024-03-13 08:01:35,228520637,1344472 → cash_194,550.0
2024-03-14 02:55:02,228520638,1344472 → cash_194,650.0
2024-03-17 12:49:20,188567412,1109318 → cash_194,420.0
2024-03-19 09:25:40,188567414,1109318 → cash_194,390.0
2024-03-19 13:48:49,188567415,1109318 → cash_194,450.0
2024-03-19 14:38:42,188567416,1109318 → cash_194,430.0
2024-03-19 17:18:31,195283435,1148779 → cash_194,910.0
2024-03-19 20:52:22,188567413,1109318 → cash_194,440.0
2024-03-20 20:55:00,195283436,1148779 → cash_194,990.0
2024-03-21 21:51:18,195283439,1148779 → cash_194,940.0
2024-04-14 08:26:17,228520672,1344472 → cash_194,590.0
2024-04-14 13:52:35,228520673,1344472 → cash_194,540.0
2024-04-18 10:10:20,188567441,1109318 → cash_194,710.0
2024-04-18 14:15:46,188567442,1109318 → cash_194,730.0
2024-04-20 12:25:10,195283457,1148779 → cash_194,920.0
2024-04-20 15:31:20,188567447,1109318 → cash_194,660.0
2024-04-22 18:02:03,195283459,1148779 → cash_194,910.0
2024-04-23 12:15:51,195283460,1148779 → cash_194,920.0
