timestamp,transaction_id,flow,amount
2024-07-27 17:13:38,292859115,1722934 → 1787624,2592.0
2024-07-27 17:13:44,292859115,1722934 → 1787624,2592.0
2024-07-29 20:44:20,240797866,1416273 → 1787624,3808.0
2024-07-29 20:44:28,240797866,1416273 → 1787624,3808.0
2024-07-30 16:19:05,303868765,1787624 → cash_185,720.0
2024-07-30 17:30:24,303868766,1787624 → cash_185,650.0
2024-08-01 08:20:55,303868767,1787624 → cash_185,730.0
2024-08-02 13:48:16,303868768,1787624 → cash_185,620.0
2024-08-02 19:43:30,303868770,1787624 → cash_185,730.0
2024-08-02 20:58:35,303868769,1787624 → cash_185,690.0
2024-08-03 03:18:52,303868772,1787624 → cash_185,760.0
2024-08-03 20:40:58,303868773,1787624 → cash_185,650.0
2024-08-03 23:53:34,303868771,1787624 → cash_185,740.0
2024-08-29 01:06:42,292859127,1722934 → 1787624,659.2
2024-08-29 01:06:44,292859127,1722934 → 1787624,659.2
2024-08-30 00:55:28,240797870,1416273 → 1787624,3027.2
2024-08-30 00:55:35,240797870,1416273 → 1787624,3027.2
2024-08-30 14:34:42,240797871,1416273 → 1787624,2713.6
2024-08-30 14:34:48,240797871,1416273 → 1787624,2713.6
2024-08-30 20:58:30,303868786,1787624 → cash_123,590.0
2024-08-30 21:15:08,303868787,1787624 → cash_123,570.0
2024-08-31 11:35:36,303868788,1787624 → cash_123,590.0
2024-09-01 02:38:39,303868789,1787624 → cash_123,670.0
2024-09-01 17:20:05,303868790,1787624 → cash_123,670.0
2024-09-02 09:46:42,303868793,1787624 → cash_123,630.0
2024-09-02 10:54:40,303868794,1787624 → cash_123,570.0
2024-09-03 18:19:26,303868795,1787624 → cash_123,520.0
2024-09-04 10:44:44,303868797,1787624 → cash_123,610.0
2024-09-04 18:39:13,303868798,1787624 → cash_123,550.0
