timestamp,transaction_id,flow,amount
2024-01-05 18:03:56,227039116,1335774 → foreign_10,1929.38
2024-01-05 20:22:11,227039115,cryptocurrency_exchange_10 → 1335774,2074.6
2024-01-06 10:46:00,218383563,cryptocurrency_exchange_10 → 1284601,8576.7
2024-01-07 01:54:36,218383565,1284601 → foreign_10,5720.66
2024-01-07 13:16:21,218383564,1284601 → foreign_10,2169.9
2024-01-09 11:43:03,281488827,cryptocurrency_exchange_10 → 1656146,2150.5
2024-01-09 13:12:08,281488828,1656146 → foreign_10,727.73
2024-01-10 12:26:35,281488829,1656146 → foreign_10,563.99
2024-01-10 17:29:54,281488830,1656146 → foreign_10,729.75
2024-01-11 00:29:52,234706400,cryptocurrency_exchange_10 → 1380628,2024.0
2024-01-11 02:29:20,234706402,1380628 → foreign_10,418.97
2024-01-11 17:01:35,234706401,1380628 → foreign_10,914.28
2024-01-11 18:53:36,67117901,394917 → foreign_10,2950.26
2024-01-11 18:57:20,67117900,394917 → foreign_10,2500.48
2024-01-11 20:01:19,67117899,cryptocurrency_exchange_10 → 394917,8197.2
2024-01-12 08:07:23,234706403,1380628 → foreign_10,528.83
2024-01-12 16:41:29,243136160,cryptocurrency_exchange_10 → 1430080,2327.6
2024-01-12 16:48:07,67117902,394917 → foreign_10,2172.67
2024-01-12 17:29:39,243136162,1430080 → foreign_10,557.23
2024-01-12 18:37:01,243136161,1430080 → foreign_10,1653.99
