timestamp,transaction_id,flow,amount
2024-07-25 16:16:07,180823580,cryptocurrency_exchange_6 → 1063657,5822.5
2024-07-25 18:21:17,180823581,1063657 → foreign_7,2179.94
2024-07-26 14:15:36,180823583,1063657 → foreign_7,1079.49
2024-07-26 16:01:41,180823582,1063657 → foreign_7,1980.81
2024-07-27 18:01:39,85980954,506118 → foreign_7,2161.51
2024-07-27 18:29:21,85980955,506118 → foreign_7,2917.08
2024-07-27 19:01:15,85980953,cryptocurrency_exchange_6 → 506118,9860.0
2024-07-28 04:00:05,110105808,cryptocurrency_exchange_6 → 647937,7395.0
2024-07-28 05:23:07,110105809,647937 → foreign_7,7395.0
2024-07-28 08:27:39,85980956,506118 → foreign_7,4485.61
2024-07-31 11:32:22,219017803,cryptocurrency_exchange_6 → 1288376,4420.0
2024-07-31 12:01:49,219017804,1288376 → foreign_7,544.9
2024-07-31 14:08:26,219017805,1288376 → foreign_7,1890.88
2024-07-31 20:42:30,286640526,cryptocurrency_exchange_6 → 1686393,3485.0
2024-08-01 03:48:49,219017806,1288376 → foreign_7,1626.56
2024-08-01 12:50:05,131574186,cryptocurrency_exchange_6 → 773881,11475.0
2024-08-01 13:14:07,131574187,773881 → foreign_7,4624.43
2024-08-01 16:23:01,286640527,1686393 → foreign_7,3171.35
2024-08-02 09:25:38,131574189,773881 → foreign_7,3258.9
2024-08-02 16:29:19,131574188,773881 → foreign_7,3603.15
