timestamp,transaction_id,flow,amount
2024-04-10 02:42:44,2737999,foreign_5 → 16167,260.0
2024-04-11 02:43:02,9289824,54687 → 16167,520.0
2024-04-11 02:43:04,9289824,54687 → 16167,520.0
2024-04-15 00:48:48,205462833,foreign_5 → 1208628,500.0
2024-04-15 03:06:05,123313365,725397 → 1576422,620.0
2024-04-15 03:06:10,123313365,725397 → 1576422,620.0
2024-04-15 15:45:41,41582478,244538 → 16167,130.0
2024-04-15 15:45:50,41582478,244538 → 16167,130.0
2024-04-17 00:51:28,123313367,725397 → 1682368,440.0
2024-04-17 00:51:30,123313367,725397 → 1682368,440.0
2024-04-17 06:18:11,285946228,1682368 → cryptocurrency_exchange_5,67.0
2024-04-17 08:12:52,267942088,foreign_5 → 1576422,490.0
2024-04-17 09:47:57,285946227,1682368 → cryptocurrency_exchange_5,153.0
2024-04-18 00:00:01,224996791,foreign_5 → 1323787,540.0
2024-04-18 05:59:32,285946229,1682368 → cryptocurrency_exchange_5,151.0
2024-04-18 06:23:45,205462836,foreign_5 → 1208628,520.0
2024-04-18 06:30:47,224996792,foreign_5 → 1323787,490.0
2024-04-18 10:12:29,22330988,131295 → 1576422,270.0
2024-04-18 10:12:35,22330988,131295 → 1576422,270.0
2024-04-18 11:32:04,285946230,1682368 → cryptocurrency_exchange_5,58.0
2024-04-19 15:46:34,224996796,foreign_5 → 1323787,580.0
2024-04-19 16:38:59,108670293,639355 → 1527410,160.0
2024-04-19 16:39:04,108670293,639355 → 1527410,160.0
2024-04-19 18:18:39,123313369,725397 → 1065764,430.0
2024-04-19 18:18:44,123313369,725397 → 1065764,430.0
2024-04-20 22:15:27,41582480,244538 → 1208628,330.0
2024-04-20 22:15:32,41582480,244538 → 1208628,330.0
2024-04-22 02:25:56,37555376,220766 → 1208628,510.0
2024-04-22 02:26:04,37555376,220766 → 1208628,510.0
2024-04-22 09:43:08,2738009,foreign_5 → 16167,440.0
2024-04-22 18:54:10,41582481,244538 → 1208628,280.0
2024-04-22 18:54:12,41582481,244538 → 1208628,280.0
2024-04-22 23:11:16,9289827,54687 → 16167,280.0
2024-04-22 23:11:25,9289827,54687 → 16167,280.0
2024-04-24 17:12:49,181183152,foreign_5 → 1065764,100.0
