timestamp,transaction_id,flow,amount
2024-04-01 15:02:10,244208813,1436487 → 1624489,4464.0
2024-04-01 15:02:12,244208813,1436487 → 1624489,4464.0
2024-04-01 21:43:41,210575020,1238701 → 1624489,4836.0
2024-04-01 21:43:45,210575020,1238701 → 1624489,4836.0
2024-04-01 22:52:04,276107880,1624489 → cash_150,870.0
2024-04-01 23:14:58,276107879,1624489 → cash_150,960.0
2024-04-01 23:47:23,276107878,1624489 → cash_150,950.0
2024-04-04 17:07:38,276107882,1624489 → cash_150,930.0
2024-04-05 14:28:31,276107885,1624489 → cash_150,840.0
2024-04-05 16:00:25,276107886,1624489 → cash_150,830.0
2024-04-05 20:46:01,276107884,1624489 → cash_150,820.0
2024-04-06 07:30:11,276107889,1624489 → cash_150,960.0
2024-04-06 15:16:53,276107888,1624489 → cash_150,840.0
2024-04-06 20:48:47,276107890,1624489 → cash_150,880.0
2024-04-29 19:06:30,244208824,1436487 → 1624489,2194.8
2024-04-29 19:06:38,244208824,1436487 → 1624489,2194.8
2024-05-01 12:50:42,244208826,1436487 → 1624489,4036.2
2024-05-01 12:50:45,244208826,1436487 → 1624489,4036.2
2024-05-02 19:06:50,210575028,1238701 → 1624489,3069.0
2024-05-02 19:06:54,210575028,1238701 → 1624489,3069.0
2024-05-03 13:01:47,276107899,1624489 → cash_150,960.0
2024-05-03 14:02:47,276107898,1624489 → cash_150,960.0
2024-05-03 19:01:03,276107897,1624489 → cash_150,800.0
2024-05-04 05:53:49,276107901,1624489 → cash_150,960.0
2024-05-04 08:22:05,276107902,1624489 → cash_150,890.0
2024-05-04 15:06:41,276107900,1624489 → cash_150,830.0
2024-05-06 02:05:18,276107904,1624489 → cash_150,830.0
2024-05-06 21:34:07,276107903,1624489 → cash_150,790.0
2024-05-07 08:32:11,276107905,1624489 → cash_150,770.0
2024-05-07 19:58:52,276107906,1624489 → cash_150,800.0
