timestamp,transaction_id,flow,amount
2024-06-14 21:31:36,190326553,cash_146 → 1119667,1720.0
2024-06-16 16:42:38,190326557,cash_72 → 1119667,1730.0
2024-06-16 17:44:47,190326556,cash_165 → 1119667,1540.0
2024-06-16 18:32:23,190326559,1119667 → 645518,1116.16
2024-06-16 18:32:32,190326559,1119667 → 645518,1116.16
2024-06-16 18:38:33,190326560,1119667 → 1458287,1053.89
2024-06-16 18:38:39,190326560,1119667 → 1458287,1053.89
2024-06-16 18:45:37,190326558,1119667 → 287120,488.62
2024-06-16 18:45:43,190326558,1119667 → 287120,488.62
2024-06-17 07:26:33,190326561,1119667 → 317209,1049.1
2024-06-17 07:26:39,190326561,1119667 → 317209,1049.1
2024-06-18 08:42:18,190326562,1119667 → 1335966,1082.63
2024-06-18 08:42:21,190326562,1119667 → 1335966,1082.63
