timestamp,transaction_id,flow,amount
2024-04-01 11:32:11,7597404,foreign_9 → 44746,3418.2
2024-04-02 14:24:27,304895488,foreign_9 → 1793640,3531.6
2024-04-03 23:44:23,113776639,669583 → 1793640,1360.8
2024-04-03 23:44:25,113776639,669583 → 1793640,1360.8
2024-04-04 05:03:07,106268958,625367 → 1793640,4212.0
2024-04-04 05:03:15,106268958,625367 → 1793640,4212.0
2024-04-06 00:06:22,106268959,625367 → 1793640,1441.8
2024-04-06 00:06:30,106268959,625367 → 1793640,1441.8
2024-04-06 17:11:51,106268960,625367 → 44746,2235.6
2024-04-06 17:11:58,106268960,625367 → 44746,2235.6
2024-04-06 18:22:15,7597408,44746 → cash_146,350.0
2024-04-06 19:09:09,7597409,44746 → cash_146,350.0
2024-04-07 21:12:18,304895498,1793640 → cash_146,560.0
2024-04-08 00:06:18,7597412,44746 → cash_146,370.0
2024-04-08 12:02:02,304895500,1793640 → cash_146,610.0
2024-04-08 19:09:11,304895501,1793640 → cash_146,670.0
2024-04-09 11:26:02,304895504,1793640 → cash_146,650.0
2024-04-09 15:48:19,304895503,1793640 → cash_146,660.0
2024-04-09 17:12:41,7597414,44746 → cash_146,350.0
2024-04-11 06:10:51,7597416,44746 → cash_146,300.0
2024-05-09 13:42:20,304895540,1793640 → cash_30,670.0
2024-05-09 16:05:23,304895541,1793640 → cash_30,790.0
2024-05-10 14:29:58,304895543,1793640 → cash_30,680.0
2024-05-11 10:00:17,304895546,1793640 → cash_30,650.0
2024-05-11 11:45:08,7597447,44746 → cash_30,960.0
2024-05-12 11:07:49,304895547,1793640 → cash_30,670.0
2024-05-15 09:54:37,7597450,44746 → cash_30,790.0
2024-06-12 17:44:02,304895588,1793640 → cash_168,620.0
2024-06-15 09:48:11,304895590,1793640 → cash_168,590.0
2024-06-15 11:28:20,304895589,1793640 → cash_168,720.0
2024-06-16 02:20:50,304895591,1793640 → cash_168,700.0
2024-06-16 13:58:56,304895592,1793640 → cash_168,710.0
2024-06-16 14:54:23,7597484,44746 → cash_168,500.0
2024-06-18 08:00:41,7597486,44746 → cash_168,400.0
2024-06-19 16:50:55,7597487,44746 → cash_168,400.0
2024-06-19 23:07:13,7597488,44746 → cash_168,430.0
