timestamp,transaction_id,flow,amount
2024-06-23 18:36:19,110435154,cryptocurrency_exchange_10 → 649920,10950.0
2024-06-25 22:12:49,110435158,cryptocurrency_exchange_2 → 649920,16300.0
2024-06-25 23:20:10,110435161,649920 → 1144277,4561.65
2024-06-25 23:20:13,110435161,649920 → 1144277,4561.65
2024-06-25 23:22:35,110435159,649920 → 663990,5626.03
2024-06-25 23:22:44,110435159,649920 → 663990,5626.03
2024-06-25 23:57:03,110435160,649920 → 1026661,4941.79
2024-06-25 23:57:06,110435160,649920 → 1026661,4941.79
2024-06-27 02:41:42,110435163,649920 → 1420864,4637.68
2024-06-27 02:41:48,110435163,649920 → 1420864,4637.68
2024-06-27 05:54:20,110435162,649920 → 1446142,5575.35
2024-06-27 05:54:29,110435162,649920 → 1446142,5575.35
