timestamp,transaction_id,flow,amount
2024-03-15 18:02:28,231355773,1361116 → 858736,5900.0
2024-03-15 18:02:30,231355773,1361116 → 858736,5900.0
2024-03-15 19:55:10,146071658,858736 → cash_44,730.0
2024-03-15 20:41:21,146071659,858736 → cash_44,700.0
2024-03-16 22:43:04,146071660,858736 → cash_44,740.0
2024-03-17 05:21:21,146071661,858736 → cash_44,780.0
2024-03-18 17:13:15,146071662,858736 → cash_44,650.0
2024-03-19 19:35:47,146071664,858736 → cash_44,660.0
2024-03-19 21:34:19,146071663,858736 → cash_44,660.0
2024-03-20 13:26:34,146071665,858736 → cash_44,740.0
2024-04-16 07:43:35,231355806,1361116 → 858736,1433.7
2024-04-16 07:43:38,231355806,1361116 → 858736,1433.7
2024-04-16 12:15:13,231355807,1361116 → 858736,2401.3
2024-04-16 12:15:20,231355807,1361116 → 858736,2401.3
2024-04-19 11:50:29,231355810,1361116 → 858736,2065.0
2024-04-19 11:50:32,231355810,1361116 → 858736,2065.0
2024-04-20 14:14:23,146071679,858736 → cash_177,570.0
2024-04-20 16:47:40,146071677,858736 → cash_177,600.0
2024-04-20 17:09:40,146071678,858736 → cash_177,560.0
2024-04-22 10:02:33,146071681,858736 → cash_177,540.0
2024-04-22 18:00:00,146071683,858736 → cash_177,540.0
2024-04-22 18:43:16,146071682,858736 → cash_177,540.0
2024-04-23 15:55:35,146071684,858736 → cash_177,490.0
2024-04-23 19:17:55,146071685,858736 → cash_177,530.0
2024-04-24 10:20:18,146071687,858736 → cash_177,480.0
2024-04-24 11:50:46,146071686,858736 → cash_177,470.0
2024-05-16 14:46:42,231355839,1361116 → 858736,2354.1
2024-05-16 14:46:47,231355839,1361116 → 858736,2354.1
2024-05-16 19:40:48,231355838,1361116 → 858736,3545.9
2024-05-16 19:40:50,231355838,1361116 → 858736,3545.9
2024-05-16 21:35:09,146071691,858736 → cash_44,750.0
2024-05-16 21:54:22,146071690,858736 → cash_44,790.0
2024-05-17 10:23:51,146071693,858736 → cash_44,740.0
2024-05-19 18:17:42,146071694,858736 → cash_44,820.0
2024-05-19 21:36:22,146071695,858736 → cash_44,800.0
2024-05-20 19:43:12,146071696,858736 → cash_44,740.0
2024-05-21 14:35:00,146071697,858736 → cash_44,820.0
2024-06-16 18:02:28,231355864,1361116 → 858736,5900.0
2024-06-16 18:02:36,231355864,1361116 → 858736,5900.0
2024-06-16 20:10:10,146071709,858736 → cash_44,610.0
2024-06-17 16:19:22,146071712,858736 → cash_44,720.0
2024-06-18 15:35:55,146071713,858736 → cash_44,640.0
2024-06-18 17:49:50,146071714,858736 → cash_44,640.0
2024-06-20 10:45:45,146071717,858736 → cash_44,700.0
2024-06-20 20:21:09,146071716,858736 → cash_44,690.0
2024-06-21 11:29:40,146071718,858736 → cash_44,580.0
2024-06-21 12:28:12,146071719,858736 → cash_44,700.0
2024-07-16 02:55:00,231355898,1361116 → 858736,2242.0
2024-07-16 02:55:09,231355898,1361116 → 858736,2242.0
2024-07-18 01:47:09,231355900,1361116 → 858736,2171.2
2024-07-18 01:47:13,231355900,1361116 → 858736,2171.2
2024-07-19 21:02:23,231355902,1361116 → 858736,1486.8
2024-07-19 21:02:32,231355902,1361116 → 858736,1486.8
2024-07-19 22:47:56,146071732,858736 → cash_44,790.0
2024-07-20 12:22:57,146071735,858736 → cash_44,720.0
2024-07-20 16:18:39,146071734,858736 → cash_44,650.0
2024-07-21 18:57:10,146071737,858736 → cash_44,640.0
2024-07-23 10:20:38,146071739,858736 → cash_44,680.0
2024-07-23 20:17:41,146071740,858736 → cash_44,760.0
2024-07-24 13:16:03,146071743,858736 → cash_44,730.0
2024-07-24 18:57:00,146071744,858736 → cash_44,720.0
