timestamp,transaction_id,flow,amount
2024-03-12 03:32:54,58491464,cryptocurrency_exchange_6 → 344166,5067.6
2024-03-12 18:00:34,134642471,791888 → foreign_9,6077.41
2024-03-12 20:41:07,134642470,cryptocurrency_exchange_6 → 791888,6138.8
2024-03-13 00:05:08,125621513,cryptocurrency_exchange_6 → 738951,6592.0
2024-03-13 10:47:06,125621514,738951 → foreign_9,6262.4
2024-03-13 12:25:34,58491465,344166 → foreign_9,4915.57
2024-03-13 16:32:08,60211403,cryptocurrency_exchange_6 → 354321,2719.2
2024-03-13 17:38:54,60211404,354321 → foreign_9,894.15
2024-03-13 18:00:38,60211405,354321 → foreign_9,717.43
2024-03-13 18:30:31,101615416,598058 → foreign_9,1771.08
2024-03-13 18:31:22,101615415,cryptocurrency_exchange_6 → 598058,3749.2
2024-03-13 18:59:46,101615417,598058 → foreign_9,1196.48
2024-03-14 12:39:21,101615418,598058 → foreign_9,669.16
2024-03-14 17:33:22,60211406,354321 → foreign_9,1026.03
2024-03-15 09:37:30,15033746,cryptocurrency_exchange_6 → 88186,3955.2
2024-03-15 10:55:24,15033748,88186 → foreign_9,945.77
2024-03-15 13:59:00,15033747,88186 → foreign_9,1224.85
2024-03-16 12:39:22,15033749,88186 → foreign_9,1705.48
2024-03-17 06:07:34,101038423,cryptocurrency_exchange_6 → 594609,3213.6
2024-03-17 08:09:23,101038424,594609 → foreign_9,525.94
2024-03-17 13:18:57,121935337,cryptocurrency_exchange_6 → 717381,4367.2
2024-03-17 14:50:46,121935340,717381 → foreign_9,1634.29
2024-03-17 15:30:56,121935339,717381 → foreign_9,990.09
2024-03-17 15:39:20,210019255,cryptocurrency_exchange_6 → 1235425,5438.4
2024-03-17 15:53:30,121935338,717381 → foreign_9,1699.15
2024-03-17 17:25:21,210019256,1235425 → foreign_9,3342.98
2024-03-18 02:32:07,101038428,594609 → foreign_9,2113.2
2024-03-18 13:01:50,210019257,1235425 → foreign_9,1551.58
2024-03-18 15:07:19,101038427,594609 → foreign_9,510.19
