timestamp,transaction_id,flow,amount
2024-04-17 15:59:54,262656370,1545241 → 1673597,1700.0
2024-04-17 16:00:02,262656370,1545241 → 1673597,1700.0
2024-04-18 05:40:44,284457007,foreign_7 → 1673597,1870.0
2024-04-19 20:12:24,33318919,195950 → 1673597,1610.0
2024-04-19 20:12:33,33318919,195950 → 1673597,1610.0
2024-04-30 07:08:26,87235283,513518 → 1673597,1710.0
2024-04-30 07:08:31,87235283,513518 → 1673597,1710.0
2024-05-01 05:06:45,21205208,124601 → 186540,1740.0
2024-05-01 05:06:49,21205208,124601 → 186540,1740.0
2024-05-04 07:16:41,31731445,foreign_7 → 186540,1540.0
2024-05-04 12:22:53,284457018,foreign_7 → 1673597,1650.0
2024-05-04 14:14:18,284457019,1673597 → cryptocurrency_exchange_7,5465.0
2024-05-05 12:51:11,33318929,195950 → 186540,1030.0
2024-05-05 12:51:16,33318929,195950 → 186540,1030.0
2024-05-05 14:18:40,31731453,186540 → cryptocurrency_exchange_7,827.0
2024-05-05 14:54:46,31731452,186540 → cryptocurrency_exchange_7,853.0
2024-05-05 17:19:24,284457020,1673597 → cryptocurrency_exchange_7,2904.0
2024-05-05 19:26:33,31731451,186540 → cryptocurrency_exchange_7,366.0
2024-05-06 05:03:05,31731455,186540 → cryptocurrency_exchange_7,793.0
2024-05-06 12:43:10,31731456,186540 → cryptocurrency_exchange_7,371.0
2024-05-06 13:58:08,31731454,186540 → cryptocurrency_exchange_7,277.0
2024-05-06 18:36:33,31731457,186540 → cryptocurrency_exchange_7,776.0
