timestamp,transaction_id,flow,amount
2024-05-21 18:03:23,91170435,536577 → 1012267,4689.9
2024-05-21 18:03:27,91170435,536577 → 1012267,4689.9
2024-05-22 08:27:27,50902764,299687 → 1012267,3410.1
2024-05-22 08:27:30,50902764,299687 → 1012267,3410.1
2024-05-23 08:24:52,172078871,1012267 → cash_6,780.0
2024-05-23 15:24:14,172078872,1012267 → cash_6,820.0
2024-05-23 21:53:04,172078873,1012267 → cash_6,840.0
2024-05-25 06:14:27,172078877,1012267 → cash_6,810.0
2024-05-25 09:47:21,172078878,1012267 → cash_6,860.0
2024-05-25 10:22:27,172078876,1012267 → cash_6,890.0
2024-05-25 15:16:59,172078875,1012267 → cash_6,810.0
2024-05-26 16:47:21,172078880,1012267 → cash_6,780.0
2024-05-26 23:56:32,172078879,1012267 → cash_6,810.0
2024-06-21 18:11:05,50902774,299687 → 1012267,5200.2
2024-06-21 18:11:13,50902774,299687 → 1012267,5200.2
2024-06-22 21:52:19,91170446,536577 → 1012267,2899.8
2024-06-22 21:52:25,91170446,536577 → 1012267,2899.8
2024-06-22 22:40:27,172078891,1012267 → cash_6,920.0
2024-06-22 22:43:53,172078890,1012267 → cash_6,920.0
2024-06-22 23:03:13,172078889,1012267 → cash_6,920.0
2024-06-23 12:49:27,172078892,1012267 → cash_6,830.0
2024-06-24 03:15:00,172078893,1012267 → cash_6,770.0
2024-06-24 13:01:42,172078895,1012267 → cash_6,840.0
2024-06-24 17:35:52,172078894,1012267 → cash_6,810.0
2024-06-26 12:04:07,172078897,1012267 → cash_6,920.0
2024-06-26 13:23:34,172078898,1012267 → cash_6,950.0
2024-07-26 21:09:58,91170474,536577 → 1012267,8100.0
2024-07-26 21:10:01,91170474,536577 → 1012267,8100.0
2024-07-26 23:27:22,172078906,1012267 → cash_6,810.0
2024-07-28 07:49:28,172078907,1012267 → cash_6,790.0
2024-07-28 09:48:06,172078908,1012267 → cash_6,890.0
2024-07-28 13:34:56,172078909,1012267 → cash_6,840.0
2024-07-29 10:55:13,172078910,1012267 → cash_6,860.0
2024-07-29 12:58:58,172078911,1012267 → cash_6,810.0
2024-07-30 02:59:05,172078912,1012267 → cash_6,720.0
2024-07-30 21:44:16,172078913,1012267 → cash_6,870.0
2024-07-31 20:50:14,172078915,1012267 → cash_6,710.0
2024-08-25 05:30:22,50902789,299687 → 1012267,8100.0
2024-08-25 05:30:30,50902789,299687 → 1012267,8100.0
2024-08-25 10:36:05,172078921,1012267 → cash_6,790.0
2024-08-25 21:37:13,172078922,1012267 → cash_6,780.0
2024-08-26 09:00:18,172078923,1012267 → cash_6,820.0
2024-08-26 11:28:15,172078924,1012267 → cash_6,790.0
2024-08-26 17:01:07,172078925,1012267 → cash_6,830.0
2024-08-28 17:24:27,172078927,1012267 → cash_6,720.0
2024-08-29 09:42:04,172078928,1012267 → cash_6,700.0
2024-08-30 11:18:44,172078930,1012267 → cash_6,730.0
2024-08-30 17:14:27,172078932,1012267 → cash_6,670.0
2024-08-30 20:29:20,172078931,1012267 → cash_6,720.0
