timestamp,transaction_id,flow,amount
2024-07-04 08:38:30,41337333,cryptocurrency_exchange_8 → 243101,6850.0
2024-07-04 10:14:33,41337332,cryptocurrency_exchange_2 → 243101,19300.0
2024-07-04 17:11:47,41337334,243101 → 452614,11673.36
2024-07-04 17:11:50,41337334,243101 → 452614,11673.36
2024-07-05 08:42:56,41337335,243101 → 480107,13430.64
2024-07-05 08:43:03,41337335,243101 → 480107,13430.64
2024-07-16 07:13:45,41337336,cryptocurrency_exchange_2 → 243101,6150.0
2024-07-17 06:10:31,41337337,cryptocurrency_exchange_8 → 243101,1750.0
2024-07-17 20:37:20,41337338,cryptocurrency_exchange_8 → 243101,5350.0
2024-07-19 14:31:22,41337339,cryptocurrency_exchange_2 → 243101,5950.0
2024-07-23 10:50:23,41337340,cryptocurrency_exchange_2 → 243101,6850.0
2024-07-23 12:02:14,41337342,243101 → 480107,4330.81
2024-07-23 12:02:18,41337342,243101 → 480107,4330.81
2024-07-23 15:54:50,41337341,243101 → 452614,4776.27
2024-07-23 15:54:55,41337341,243101 → 452614,4776.27
2024-07-25 08:33:10,41337344,243101 → 452614,5493.94
2024-07-25 08:33:13,41337344,243101 → 452614,5493.94
2024-07-25 15:19:25,41337345,243101 → 480107,4726.77
2024-07-25 15:19:33,41337345,243101 → 480107,4726.77
2024-07-25 16:29:17,41337343,243101 → 480107,5444.45
2024-07-25 16:29:26,41337343,243101 → 480107,5444.45
