timestamp,transaction_id,flow,amount
2024-06-05 10:35:43,217277692,foreign_7 → 1278053,2100.0
2024-06-05 13:45:43,217405817,foreign_7 → 1278806,3300.0
2024-06-05 14:33:37,217277694,1278053 → cash_175,370.0
2024-06-05 14:35:30,217277693,1278053 → cash_175,330.0
2024-06-05 14:50:31,217405818,1278806 → cash_175,600.0
2024-06-05 17:42:13,280930626,foreign_7 → 1652802,3200.0
2024-06-05 19:21:53,280930627,1652802 → cash_175,320.0
2024-06-06 06:23:46,217405819,1278806 → cash_175,680.0
2024-06-06 14:59:18,217277695,1278053 → cash_175,350.0
2024-06-07 17:07:37,280930629,1652802 → cash_175,330.0
2024-06-07 19:46:00,217405820,1278806 → cash_175,670.0
2024-06-07 20:40:22,280930628,1652802 → cash_175,300.0
2024-06-08 13:56:24,280930632,1652802 → cash_175,290.0
2024-06-08 16:44:17,280930633,1652802 → cash_175,320.0
2024-06-08 19:53:41,280930631,1652802 → cash_175,300.0
2024-06-08 22:34:33,217405821,1278806 → cash_175,670.0
2024-06-09 09:31:28,217405822,1278806 → cash_175,630.0
2024-06-09 13:12:01,217277697,1278053 → cash_175,320.0
2024-06-09 19:53:19,280930636,1652802 → cash_175,280.0
2024-06-09 21:04:02,217277698,1278053 → cash_175,370.0
2024-06-10 12:33:29,217277699,1278053 → cash_175,310.0
2024-06-10 14:25:12,280930638,1652802 → cash_175,300.0
2024-06-10 19:23:18,280930639,1652802 → cash_175,320.0
2024-06-10 20:49:11,280930640,1652802 → cash_175,280.0
2024-07-06 16:57:19,217277717,foreign_7 → 1278053,1800.0
2024-07-06 17:43:13,217277720,1278053 → cash_176,230.0
2024-07-06 17:43:51,217277719,1278053 → cash_176,220.0
2024-07-06 18:27:26,217277721,1278053 → cash_176,190.0
2024-07-06 18:36:58,217277718,1278053 → cash_176,230.0
2024-07-07 16:51:43,217277722,1278053 → cash_176,230.0
2024-07-09 12:07:37,217405830,foreign_7 → 1278806,3300.0
2024-07-09 14:02:09,217405832,1278806 → cash_176,380.0
2024-07-09 15:36:23,217405831,1278806 → cash_176,340.0
2024-07-09 16:52:14,217277725,1278053 → cash_176,230.0
2024-07-10 06:36:46,280930695,foreign_7 → 1652802,2900.0
2024-07-10 08:37:27,217405834,1278806 → cash_176,340.0
2024-07-10 20:15:30,217405833,1278806 → cash_176,370.0
2024-07-11 10:58:31,217277727,1278053 → cash_176,220.0
2024-07-11 14:42:07,280930698,1652802 → cash_176,730.0
2024-07-11 15:26:50,280930699,1652802 → cash_176,590.0
