timestamp,transaction_id,flow,amount
2024-04-24 03:32:23,267819299,foreign_1 → 1575689,2100.0
2024-04-24 05:28:32,244780410,foreign_1 → 1439837,2900.0
2024-04-24 13:27:55,244780411,1439837 → cash_99,940.0
2024-04-24 13:52:03,267819300,1575689 → cash_99,260.0
2024-04-24 16:01:22,267819301,1575689 → cash_99,270.0
2024-04-25 08:20:37,267819302,1575689 → cash_99,230.0
2024-04-25 08:35:59,244780412,1439837 → cash_99,990.0
2024-04-27 18:05:44,267819305,1575689 → cash_99,240.0
2024-04-27 18:08:55,267819303,1575689 → cash_99,240.0
2024-04-27 19:16:10,267819304,1575689 → cash_99,290.0
2024-04-28 10:52:52,267819308,1575689 → cash_99,250.0
2024-04-28 11:05:49,267819307,1575689 → cash_99,250.0
2024-04-29 12:55:32,244780414,1439837 → cash_99,840.0
2024-05-25 08:40:12,244780427,foreign_1 → 1439837,3000.0
2024-05-25 09:23:04,244780428,1439837 → cash_198,450.0
2024-05-25 12:21:36,244780429,1439837 → cash_198,400.0
2024-05-28 08:55:25,244780433,1439837 → cash_198,410.0
2024-05-28 12:04:19,267819317,foreign_1 → 1575689,1700.0
2024-05-28 14:18:04,244780432,1439837 → cash_198,440.0
2024-05-29 18:26:05,244780434,1439837 → cash_198,460.0
2024-05-29 19:02:38,244780435,1439837 → cash_198,400.0
2024-05-30 01:09:43,244780436,1439837 → cash_198,380.0
2024-05-30 12:08:39,267819318,1575689 → cash_198,900.0
2024-06-02 12:20:56,267819320,1575689 → cash_198,770.0
2024-06-26 14:25:03,244780447,foreign_1 → 1439837,2800.0
2024-06-26 16:50:45,244780448,1439837 → cash_173,290.0
2024-06-27 11:43:09,244780449,1439837 → cash_173,280.0
2024-06-27 15:31:04,267819322,foreign_1 → 1575689,1400.0
2024-06-27 16:29:23,267819323,1575689 → cash_173,170.0
2024-06-28 19:58:46,267819324,1575689 → cash_173,180.0
2024-06-28 21:36:26,244780450,1439837 → cash_173,270.0
2024-06-28 21:48:23,244780451,1439837 → cash_173,300.0
2024-06-29 09:56:38,267819325,1575689 → cash_173,150.0
2024-06-29 11:59:29,244780452,1439837 → cash_173,320.0
2024-06-29 15:06:00,267819326,1575689 → cash_173,150.0
2024-06-30 09:14:58,267819328,1575689 → cash_173,160.0
2024-06-30 09:34:12,244780454,1439837 → cash_173,270.0
2024-06-30 10:11:48,244780455,1439837 → cash_173,310.0
2024-06-30 10:55:54,267819330,1575689 → cash_173,180.0
2024-06-30 17:08:29,267819329,1575689 → cash_173,180.0
2024-06-30 20:43:37,267819327,1575689 → cash_173,160.0
2024-07-01 11:43:07,244780459,1439837 → cash_173,310.0
2024-07-01 18:08:46,244780458,1439837 → cash_173,310.0
2024-07-26 09:22:08,244780473,foreign_1 → 1439837,2700.0
2024-07-27 14:53:35,244780475,1439837 → cash_32,550.0
2024-07-28 14:34:17,244780476,1439837 → cash_32,560.0
2024-07-28 15:00:54,267819338,foreign_1 → 1575689,1400.0
2024-07-28 17:07:19,267819339,1575689 → cash_32,410.0
2024-07-29 19:53:50,244780477,1439837 → cash_32,480.0
2024-07-30 10:03:59,267819340,1575689 → cash_32,490.0
2024-07-31 15:21:36,244780478,1439837 → cash_32,500.0
2024-07-31 16:37:25,267819342,1575689 → cash_32,440.0
2024-07-31 20:34:30,244780479,1439837 → cash_32,580.0
