timestamp,transaction_id,flow,amount
2024-07-21 16:53:24,201534111,1185640 → 695956,5600.0
2024-07-21 16:53:33,201534111,1185640 → 695956,5600.0
2024-07-21 17:45:45,118284789,695956 → cash_9,840.0
2024-07-21 18:38:57,118284788,695956 → cash_9,680.0
2024-07-23 07:06:11,118284795,695956 → cash_9,780.0
2024-07-23 15:38:52,118284794,695956 → cash_9,820.0
2024-07-24 09:07:24,118284802,695956 → cash_9,700.0
2024-07-24 16:27:14,118284801,695956 → cash_9,700.0
2024-07-25 15:54:26,118284805,695956 → cash_9,820.0
2024-08-23 04:28:07,201534122,1185640 → 695956,5600.0
2024-08-23 04:28:15,201534122,1185640 → 695956,5600.0
2024-08-23 10:45:09,118284870,695956 → cash_21,850.0
2024-08-23 18:39:37,118284869,695956 → cash_21,900.0
2024-08-25 10:24:19,118284875,695956 → cash_21,990.0
2024-08-26 13:25:54,118284882,695956 → cash_21,870.0
2024-08-26 19:06:27,118284881,695956 → cash_21,1020.0
2024-08-27 14:51:40,118284885,695956 → cash_21,830.0
2024-09-20 12:45:03,201534131,1185640 → 695956,2256.8
2024-09-20 12:45:09,201534131,1185640 → 695956,2256.8
2024-09-23 18:08:40,201534135,1185640 → 695956,3343.2
2024-09-23 18:08:46,201534135,1185640 → 695956,3343.2
2024-09-23 19:04:48,118284945,695956 → cash_118,580.0
2024-09-23 19:27:02,118284944,695956 → cash_118,710.0
2024-09-23 20:39:47,118284947,695956 → cash_118,730.0
2024-09-23 21:01:58,118284946,695956 → cash_118,740.0
2024-09-24 08:27:33,118284951,695956 → cash_118,580.0
2024-09-25 12:04:09,118284954,695956 → cash_118,640.0
2024-09-26 17:57:10,118284956,695956 → cash_118,690.0
2024-09-28 11:43:14,118284959,695956 → cash_118,680.0
2024-10-19 07:24:21,201534147,1185640 → 695956,996.8
2024-10-19 07:24:24,201534147,1185640 → 695956,996.8
2024-10-22 14:46:24,201534150,1185640 → 695956,1652.0
2024-10-22 14:46:31,201534150,1185640 → 695956,1652.0
2024-10-23 09:59:40,201534154,1185640 → 695956,2951.2
2024-10-23 09:59:49,201534154,1185640 → 695956,2951.2
2024-10-23 14:03:39,118285010,695956 → cash_21,820.0
2024-10-23 16:35:24,118285009,695956 → cash_21,840.0
2024-10-26 15:28:40,118285017,695956 → cash_21,910.0
2024-10-27 14:16:03,118285021,695956 → cash_21,970.0
2024-10-28 10:38:58,118285024,695956 → cash_21,930.0
2024-10-28 12:18:34,118285023,695956 → cash_21,930.0
2024-11-19 14:21:34,201534168,1185640 → 695956,2156.0
2024-11-19 14:21:37,201534168,1185640 → 695956,2156.0
2024-11-24 03:23:27,201534177,1185640 → 695956,3444.0
2024-11-24 03:23:34,201534177,1185640 → 695956,3444.0
2024-11-24 21:31:55,118285076,695956 → cash_21,520.0
2024-11-25 09:30:32,118285079,695956 → cash_21,610.0
2024-11-25 12:58:19,118285078,695956 → cash_21,580.0
2024-11-25 13:25:31,118285080,695956 → cash_21,580.0
2024-11-27 08:41:46,118285084,695956 → cash_21,520.0
2024-11-27 18:49:50,118285083,695956 → cash_21,520.0
2024-11-29 08:33:09,118285088,695956 → cash_21,610.0
2024-11-29 08:46:05,118285089,695956 → cash_21,610.0
2024-11-29 12:54:19,118285090,695956 → cash_21,560.0
