timestamp,transaction_id,flow,amount
2024-01-20 01:06:13,281437923,cryptocurrency_exchange_2 → 1655849,2300.0
2024-01-20 09:21:34,281437924,cryptocurrency_exchange_10 → 1655849,1250.0
2024-01-21 07:35:50,281437925,cryptocurrency_exchange_3 → 1655849,4450.0
2024-01-22 10:53:08,281437927,cryptocurrency_exchange_4 → 1655849,2550.0
2024-01-22 20:20:44,281437926,cryptocurrency_exchange_7 → 1655849,2950.0
2024-01-23 09:03:55,281437928,1655849 → 679547,3421.44
2024-01-23 09:03:57,281437928,1655849 → 679547,3421.44
2024-01-23 23:52:46,281437929,1655849 → 26978,3768.93
2024-01-23 23:52:55,281437929,1655849 → 26978,3768.93
2024-01-24 12:29:15,281437931,1655849 → 980661,3060.59
2024-01-24 12:29:23,281437931,1655849 → 980661,3060.59
2024-01-24 19:31:11,281437930,1655849 → 1694242,3114.05
2024-01-24 19:31:14,281437930,1655849 → 1694242,3114.05
2024-02-03 01:07:32,281437933,cryptocurrency_exchange_7 → 1655849,6800.0
2024-02-07 15:16:53,281437934,cryptocurrency_exchange_10 → 1655849,1950.0
2024-02-08 22:18:01,281437935,cryptocurrency_exchange_2 → 1655849,4800.0
2024-02-08 23:04:02,281437937,1655849 → 26978,2443.34
2024-02-08 23:04:08,281437937,1655849 → 26978,2443.34
2024-02-08 23:16:28,281437936,1655849 → 26978,2642.52
2024-02-08 23:16:36,281437936,1655849 → 26978,2642.52
2024-02-09 00:52:44,281437938,1655849 → 1694242,2483.17
2024-02-09 00:52:47,281437938,1655849 → 1694242,2483.17
2024-02-10 00:32:28,281437939,1655849 → 26978,2934.66
2024-02-10 00:32:36,281437939,1655849 → 26978,2934.66
2024-02-10 13:13:40,281437940,1655849 → 679547,2775.31
2024-02-10 13:13:48,281437940,1655849 → 679547,2775.31
