transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
284643595,1440506,2,12,Wednesday,12,30,40,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5826.93,1674667,35.0,1547.3525368431674,large,large_2,laundering_schema_1,laundering_schema_1_id57,1
284643605,1440506,3,5,Thursday,10,29,20,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,12729.6,1674667,35.0,1547.3525368431674,large,large_2,laundering_schema_1,laundering_schema_1_id57,1
284643588,1674667,2,9,Sunday,11,51,18,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6900.0,cryptocurrency_exchange_1,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643590,1674667,2,10,Monday,7,3,52,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1850.0,cryptocurrency_exchange_3,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643589,1674667,2,10,Monday,19,52,17,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4650.0,cryptocurrency_exchange_7,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643591,1674667,2,11,Tuesday,7,40,32,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6600.0,cryptocurrency_exchange_9,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643592,1674667,2,11,Tuesday,8,28,34,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,7150.0,cryptocurrency_exchange_7,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643594,1674667,2,11,Tuesday,9,31,1,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5747.11,983649,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643593,1674667,2,11,Tuesday,20,5,8,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5135.15,1681438,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643595,1674667,2,12,Wednesday,12,30,36,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5826.93,1440506,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643596,1674667,2,13,Thursday,15,32,28,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4603.01,1771395,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643597,1674667,2,13,Thursday,21,50,39,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5294.79,550639,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643600,1674667,2,25,Tuesday,14,47,51,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4800.0,cryptocurrency_exchange_9,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643602,1674667,3,3,Tuesday,5,56,46,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1950.0,cryptocurrency_exchange_1,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643601,1674667,3,3,Tuesday,20,8,32,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,7000.0,cryptocurrency_exchange_1,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643603,1674667,3,4,Wednesday,1,0,59,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,8750.0,cryptocurrency_exchange_7,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643604,1674667,3,4,Wednesday,17,36,54,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4700.0,cryptocurrency_exchange_1,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643605,1674667,3,5,Thursday,10,29,15,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,12729.6,1440506,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643606,1674667,3,6,Friday,21,51,29,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,14470.4,983649,20.0,1574.1109999999999,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id57,1
284643593,1681438,2,11,Tuesday,20,5,12,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5135.15,1674667,50.0,65022.3,large,large_2,laundering_schema_1,laundering_schema_1_id57,1
284643596,1771395,2,13,Thursday,15,32,31,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4603.01,1674667,50.0,15647.616000000002,local,local_3,laundering_schema_1,laundering_schema_1_id57,1
284643597,550639,2,13,Thursday,21,50,43,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5294.79,1674667,35.0,3498.252903394655,large,large_1,laundering_schema_1,laundering_schema_1_id57,1
284643594,983649,2,11,Tuesday,9,31,7,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5747.11,1674667,50.0,1181.286,local,local_2,laundering_schema_1,laundering_schema_1_id57,1
284643606,983649,3,6,Friday,21,51,38,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,14470.4,1674667,50.0,1181.286,local,local_2,laundering_schema_1,laundering_schema_1_id57,1
