transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
95830788,1082942,6,3,Wednesday,11,31,41,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,10923.85,564050,65.0,6472.43,local,local_2,laundering_schema_1,laundering_schema_1_id14,1
95830803,1082942,6,24,Wednesday,18,32,6,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5397.2,564050,65.0,6472.43,local,local_2,laundering_schema_1,laundering_schema_1_id14,1
95830808,1082942,6,25,Thursday,11,23,48,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5294.2,564050,65.0,6472.43,local,local_2,laundering_schema_1,laundering_schema_1_id14,1
95830829,1082942,7,15,Wednesday,18,54,30,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9931.05,564050,65.0,6472.43,local,local_2,laundering_schema_1,laundering_schema_1_id14,1
95830787,183321,6,1,Monday,10,22,45,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9726.15,564050,35.0,67450.38,large,large_1,laundering_schema_1,laundering_schema_1_id14,1
95830804,183321,6,24,Wednesday,6,9,10,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4511.4,564050,35.0,67450.38,large,large_1,laundering_schema_1,laundering_schema_1_id14,1
95830807,183321,6,25,Thursday,17,8,59,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5397.2,564050,35.0,67450.38,large,large_1,laundering_schema_1,laundering_schema_1_id14,1
95830828,183321,7,15,Wednesday,11,0,13,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,10050.95,564050,35.0,67450.38,large,large_1,laundering_schema_1,laundering_schema_1_id14,1
95830781,564050,5,30,Saturday,9,39,38,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6700.0,cryptocurrency_exchange_9,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830786,564050,6,1,Monday,2,56,8,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,13950.0,cryptocurrency_exchange_5,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830787,564050,6,1,Monday,10,22,39,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9726.15,183321,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830788,564050,6,3,Wednesday,11,31,37,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,10923.85,1082942,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830795,564050,6,13,Saturday,8,27,50,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,6100.0,cryptocurrency_exchange_9,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830796,564050,6,13,Saturday,11,12,14,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,5750.0,cryptocurrency_exchange_5,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830798,564050,6,19,Friday,3,50,17,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1850.0,cryptocurrency_exchange_5,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830802,564050,6,23,Tuesday,17,7,34,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,6900.0,cryptocurrency_exchange_9,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830804,564050,6,24,Wednesday,6,9,3,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4511.4,183321,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830803,564050,6,24,Wednesday,18,31,57,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5397.2,1082942,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830808,564050,6,25,Thursday,11,23,45,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5294.2,1082942,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830807,564050,6,25,Thursday,17,8,56,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5397.2,183321,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830818,564050,7,6,Monday,13,38,36,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1800.0,cryptocurrency_exchange_9,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
95830822,564050,7,11,Saturday,9,21,49,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,7600.0,cryptocurrency_exchange_9,55.0,4951.31,local,local_1,laundering_schema_1,laundering_schema_1_id14,1
