transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
171417625,1008305,1,16,Thursday,13,7,17,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1590.0,396288,35.0,161359.488,local,local_2,laundering_schema_3,laundering_schema_3_id170,1
171417626,1008305,1,17,Friday,16,55,3,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,770.0,816182,35.0,161359.488,local,local_2,laundering_schema_3,laundering_schema_3_id170,1
181842783,1069643,1,17,Friday,16,32,14,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1700.0,396288,20.0,3840.681,local,local_2,laundering_schema_3,laundering_schema_3_id170,1
147770513,1307715,1,7,Tuesday,12,22,6,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1230.0,868756,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268814,1307715,1,7,Tuesday,14,24,19,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,244.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268813,1307715,1,7,Tuesday,20,54,12,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,208.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268818,1307715,1,8,Wednesday,9,41,41,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,233.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268820,1307715,1,8,Wednesday,12,2,40,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,62.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268819,1307715,1,8,Wednesday,12,18,35,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,61.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
222268817,1307715,1,8,Wednesday,13,34,23,outbound,OTHER,OTHER,financial_assets,cryptocurrency,purchase,205.0,cryptocurrency_exchange_3,40.0,79462.40000000001,local,local_3,laundering_schema_3,laundering_schema_3_id170,1
