transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
91170435,1012267,5,21,Thursday,18,3,27,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4689.9,536577,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
50902764,1012267,5,22,Friday,8,27,30,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3410.1,299687,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078871,1012267,5,23,Saturday,8,24,52,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,780.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078872,1012267,5,23,Saturday,15,24,14,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,820.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078873,1012267,5,23,Saturday,21,53,4,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,840.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078877,1012267,5,25,Monday,6,14,27,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,810.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078878,1012267,5,25,Monday,9,47,21,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,860.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078876,1012267,5,25,Monday,10,22,27,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,890.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078875,1012267,5,25,Monday,15,16,59,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,810.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078880,1012267,5,26,Tuesday,16,47,21,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,780.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
172078879,1012267,5,26,Tuesday,23,56,32,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,810.0,cash_6,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
50902774,1012267,6,21,Sunday,18,11,13,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5200.2,299687,35.0,1699.5735654554283,large,large_1,laundering_schema_6,laundering_schema_6_id78,1
