transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
230849119,1358115,6,12,Friday,8,29,41,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5000.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849127,1358115,7,11,Saturday,13,23,35,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1500.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849128,1358115,7,12,Sunday,5,34,42,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2150.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849129,1358115,7,13,Monday,12,22,20,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1350.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849132,1358115,8,10,Monday,20,27,19,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2400.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849134,1358115,8,12,Wednesday,19,23,27,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2600.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849136,1358115,9,9,Wednesday,0,11,2,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5000.0,654543,60.0,3558.09,large,large_2,laundering_schema_6,laundering_schema_6_id87,1
230849119,654543,6,12,Friday,8,29,43,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5000.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222064,654543,6,14,Sunday,9,47,42,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,680.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222062,654543,6,14,Sunday,11,48,33,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,610.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222063,654543,6,14,Sunday,20,11,33,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,750.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222066,654543,6,15,Monday,13,3,23,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,720.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222069,654543,6,16,Tuesday,20,24,26,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,650.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222073,654543,6,17,Wednesday,15,51,34,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,620.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222072,654543,6,17,Wednesday,21,26,46,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,680.0,cash_111,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
230849127,654543,7,11,Saturday,13,23,39,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1500.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
230849128,654543,7,12,Sunday,5,34,45,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2150.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
230849129,654543,7,13,Monday,12,22,25,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1350.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222126,654543,7,13,Monday,13,40,0,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,750.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222127,654543,7,13,Monday,14,19,40,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,720.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222131,654543,7,14,Tuesday,12,16,19,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,670.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222133,654543,7,16,Thursday,19,22,5,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,790.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222136,654543,7,17,Friday,11,6,4,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,760.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222135,654543,7,17,Friday,21,42,47,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,780.0,cash_142,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
230849132,654543,8,10,Monday,20,27,26,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2400.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
230849134,654543,8,12,Wednesday,19,23,34,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2600.0,1358115,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222191,654543,8,12,Wednesday,20,39,56,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,450.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222192,654543,8,12,Wednesday,21,15,57,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,490.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222193,654543,8,12,Wednesday,21,40,14,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,440.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222194,654543,8,13,Thursday,13,16,33,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,460.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222195,654543,8,14,Friday,14,57,24,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,490.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222196,654543,8,15,Saturday,9,33,33,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,530.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222198,654543,8,15,Saturday,13,22,59,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,410.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222199,654543,8,15,Saturday,15,51,23,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,540.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
111222197,654543,8,15,Saturday,20,46,38,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,460.0,cash_21,35.0,3428.29,local,local_2,laundering_schema_6,laundering_schema_6_id87,1
