transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
172136354,1012600,4,5,Sunday,14,46,59,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1362.4,cryptocurrency_exchange_10,20.0,114481.09400000001,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
172136355,1012600,4,5,Sunday,15,1,6,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,731.47,foreign_2,20.0,114481.09400000001,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
172136357,1012600,4,6,Monday,2,46,32,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,313.66,foreign_2,20.0,114481.09400000001,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
172136358,1012600,4,6,Monday,12,15,43,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,194.65,foreign_2,20.0,114481.09400000001,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
238667662,1403640,4,11,Saturday,18,51,42,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1405.03,foreign_2,30.0,5481.536,large,large_2,laundering_schema_2,laundering_schema_2_id179,1
238667661,1403640,4,11,Saturday,23,23,28,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,2502.1,cryptocurrency_exchange_10,30.0,5481.536,large,large_2,laundering_schema_2,laundering_schema_2_id179,1
238667664,1403640,4,12,Sunday,0,29,35,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1047.03,foreign_2,30.0,5481.536,large,large_2,laundering_schema_2,laundering_schema_2_id179,1
68953738,405772,4,5,Sunday,18,42,49,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1391.48,foreign_2,35.0,20041.447126735442,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id179,1
68953737,405772,4,5,Sunday,20,12,24,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1480.3,cryptocurrency_exchange_10,35.0,20041.447126735442,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id179,1
84013216,494456,4,9,Thursday,18,22,11,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1297.41,foreign_2,20.0,23035.473661966178,local,local_1,laundering_schema_2,laundering_schema_2_id179,1
84013217,494456,4,9,Thursday,18,34,6,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,746.99,foreign_2,20.0,23035.473661966178,local,local_1,laundering_schema_2,laundering_schema_2_id179,1
84013215,494456,4,9,Thursday,22,16,20,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,2895.1,cryptocurrency_exchange_10,20.0,23035.473661966178,local,local_1,laundering_schema_2,laundering_schema_2_id179,1
84013218,494456,4,10,Friday,2,9,40,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,763.84,foreign_2,20.0,23035.473661966178,local,local_1,laundering_schema_2,laundering_schema_2_id179,1
110435120,649920,4,8,Wednesday,0,55,36,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,2764.1,cryptocurrency_exchange_10,55.0,8933.824859455268,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
110435121,649920,4,8,Wednesday,16,31,49,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,2570.61,foreign_2,55.0,8933.824859455268,large,large_1,laundering_schema_2,laundering_schema_2_id179,1
144539875,849798,4,8,Wednesday,19,26,43,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,2109.1,cryptocurrency_exchange_10,55.0,692.2003120327753,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id179,1
144539876,849798,4,9,Thursday,13,44,40,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,2088.01,foreign_2,55.0,692.2003120327753,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id179,1
