transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
299658036,1762965,1,8,Wednesday,9,22,28,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2501.6,251075,25.0,150713.6,large_digital,large_digital_1,laundering_schema_5,laundering_schema_5_id41,1
304537498,1791533,1,7,Tuesday,11,46,57,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2215.4,729435,40.0,22434.672000000002,local,local_3,laundering_schema_5,laundering_schema_5_id41,1
299658036,251075,1,8,Wednesday,9,22,32,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2501.6,1762965,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695874,251075,1,10,Friday,14,48,42,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,380.0,cash_6,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695875,251075,1,11,Saturday,9,47,10,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,390.0,cash_6,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695898,251075,2,11,Tuesday,14,16,13,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,270.0,cash_109,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695899,251075,2,11,Tuesday,14,49,16,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,260.0,cash_109,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695900,251075,2,14,Friday,17,43,20,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,260.0,cash_109,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695913,251075,3,16,Monday,17,32,46,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_27,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695914,251075,3,17,Tuesday,9,0,56,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,130.0,cash_27,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695915,251075,3,19,Thursday,10,20,53,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,160.0,cash_27,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695916,251075,3,20,Friday,8,5,28,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_27,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
42695917,251075,3,20,Friday,17,14,16,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,150.0,cash_27,60.0,13793.24,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999025,729435,1,7,Tuesday,4,45,52,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,2957.4,foreign_10,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
304537498,729435,1,7,Tuesday,11,47,5,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2215.4,1791533,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999030,729435,1,10,Friday,9,47,59,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,2925.6,foreign_10,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999034,729435,1,11,Saturday,9,31,55,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,680.0,cash_6,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999033,729435,1,11,Saturday,18,52,24,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,580.0,cash_6,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999035,729435,1,11,Saturday,21,49,15,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,670.0,cash_6,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999040,729435,1,14,Tuesday,15,19,59,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,570.0,cash_6,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999066,729435,2,13,Thursday,18,28,18,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,570.0,cash_109,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999072,729435,2,15,Saturday,18,30,28,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,510.0,cash_109,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999073,729435,2,16,Sunday,13,21,15,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,530.0,cash_109,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999075,729435,2,17,Monday,15,52,34,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,470.0,cash_109,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999081,729435,2,18,Tuesday,19,10,25,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,580.0,cash_109,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999109,729435,3,21,Saturday,15,55,48,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,530.0,cash_27,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999112,729435,3,22,Sunday,19,9,30,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,470.0,cash_27,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999115,729435,3,24,Tuesday,18,59,55,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,520.0,cash_27,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999120,729435,3,25,Wednesday,10,3,9,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,480.0,cash_27,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
123999119,729435,3,25,Wednesday,13,35,4,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,570.0,cash_27,60.0,471665.06299999997,large,large_1,laundering_schema_5,laundering_schema_5_id41,1
