transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
172653166,1015641,5,24,Sunday,19,29,19,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2822.4,482249,50.0,87124.709,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
172653223,1015641,6,23,Tuesday,12,46,20,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1638.0,482249,50.0,87124.709,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
212055415,1247446,5,23,Saturday,18,41,45,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3973.2,482249,55.0,-179.7434325243333,local,local_3,laundering_schema_6,laundering_schema_6_id153,1
212055422,1247446,6,24,Wednesday,18,15,15,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5124.0,482249,55.0,-179.7434325243333,local,local_3,laundering_schema_6,laundering_schema_6_id153,1
283813305,1669826,5,21,Thursday,7,55,13,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1604.4,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813308,1669826,6,21,Sunday,3,18,35,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1638.0,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813316,1669826,7,23,Thursday,6,33,43,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4250.4,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813318,1669826,7,24,Friday,6,16,16,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4149.6,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813321,1669826,8,24,Monday,21,31,33,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8400.0,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813325,1669826,9,23,Wednesday,8,34,58,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8400.0,482249,45.0,2285.669433600338,large,large_2,laundering_schema_6,laundering_schema_6_id153,1
283813305,482249,5,21,Thursday,7,55,18,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1604.4,1669826,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
212055415,482249,5,23,Saturday,18,41,50,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3973.2,1247446,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
172653166,482249,5,24,Sunday,19,29,25,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2822.4,1015641,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
81963211,482249,5,24,Sunday,20,38,37,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,1030.0,cash_120,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
81963212,482249,5,24,Sunday,20,39,5,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,880.0,cash_120,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
81963210,482249,5,24,Sunday,20,42,32,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,790.0,cash_120,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
81963213,482249,5,24,Sunday,20,46,43,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,920.0,cash_120,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
81963215,482249,5,25,Monday,6,20,55,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,910.0,cash_120,70.0,685.7654371851462,large,large_1,laundering_schema_6,laundering_schema_6_id153,1
