transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
64594611,315427,6,23,Tuesday,17,53,27,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8771.9,380031,50.0,89950.41,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594630,315427,7,14,Tuesday,12,52,49,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,7800.45,380031,50.0,89950.41,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594631,315427,7,14,Tuesday,13,18,26,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9157.05,380031,50.0,89950.41,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594647,315427,8,4,Tuesday,11,22,52,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3118.75,380031,50.0,89950.41,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594612,380030,6,25,Thursday,20,43,10,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8949.1,380031,45.0,1597.1721352234176,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594644,380030,8,2,Sunday,21,8,29,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3410.06,380031,45.0,1597.1721352234176,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594646,380030,8,4,Tuesday,11,17,36,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3153.02,380031,45.0,1597.1721352234176,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594649,380030,8,4,Tuesday,13,43,53,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3495.74,380031,45.0,1597.1721352234176,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594648,380030,8,4,Tuesday,18,51,24,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3975.55,380031,45.0,1597.1721352234176,local,local_1,laundering_schema_1,laundering_schema_1_id110,1
64594607,380031,6,22,Monday,13,7,32,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,6550.0,cryptocurrency_exchange_10,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594609,380031,6,23,Tuesday,11,14,39,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,8400.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594610,380031,6,23,Tuesday,14,36,50,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,2950.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594611,380031,6,23,Tuesday,17,53,19,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8771.9,315427,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594612,380031,6,25,Thursday,20,43,3,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8949.1,380030,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594621,380031,7,6,Monday,15,39,58,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4600.0,cryptocurrency_exchange_10,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594622,380031,7,8,Wednesday,4,31,58,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6400.0,cryptocurrency_exchange_10,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594623,380031,7,10,Friday,19,40,41,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,2400.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594629,380031,7,14,Tuesday,7,17,17,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4450.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594630,380031,7,14,Tuesday,12,52,42,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,7800.45,315427,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594631,380031,7,14,Tuesday,13,18,17,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,9157.05,315427,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594637,380031,7,27,Monday,1,11,21,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,5850.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594640,380031,7,29,Wednesday,15,38,34,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,3550.0,cryptocurrency_exchange_10,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594642,380031,7,31,Friday,0,37,11,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4800.0,cryptocurrency_exchange_8,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594643,380031,8,2,Sunday,12,41,32,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,3650.0,cryptocurrency_exchange_10,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594644,380031,8,2,Sunday,21,8,27,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3410.06,380030,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594646,380031,8,4,Tuesday,11,17,32,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3153.02,380030,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594647,380031,8,4,Tuesday,11,22,43,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3118.75,315427,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594649,380031,8,4,Tuesday,13,43,48,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3495.74,380030,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
64594648,380031,8,4,Tuesday,18,51,16,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3975.55,380030,45.0,59732.894,large,large_1,laundering_schema_1,laundering_schema_1_id110,1
