transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
171439917,1008448,3,20,Friday,18,1,25,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,6227.99,foreign_5,50.0,10438.6029399156,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
171439916,1008448,3,20,Friday,22,18,40,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6290.9,cryptocurrency_exchange_5,50.0,10438.6029399156,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
248018199,1459021,3,15,Sunday,10,12,55,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,4588.1,cryptocurrency_exchange_5,45.0,5471.755502755931,large,large_2,laundering_schema_2,laundering_schema_2_id135,1
248018200,1459021,3,15,Sunday,15,24,4,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1620.88,foreign_5,45.0,5471.755502755931,large,large_2,laundering_schema_2,laundering_schema_2_id135,1
248018201,1459021,3,16,Monday,14,3,44,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1236.77,foreign_5,45.0,5471.755502755931,large,large_2,laundering_schema_2,laundering_schema_2_id135,1
248018202,1459021,3,16,Monday,15,36,59,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1363.4,foreign_5,45.0,5471.755502755931,large,large_2,laundering_schema_2,laundering_schema_2_id135,1
272171349,1601177,3,15,Sunday,1,49,9,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,2081.2,cryptocurrency_exchange_5,20.0,7289.511700184387,local,local_3,laundering_schema_2,laundering_schema_2_id135,1
272171350,1601177,3,15,Sunday,8,18,34,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1956.33,foreign_5,20.0,7289.511700184387,local,local_3,laundering_schema_2,laundering_schema_2_id135,1
41915966,246488,3,19,Thursday,4,11,42,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,8419.4,cryptocurrency_exchange_5,50.0,6593.230971887003,local,local_1,laundering_schema_2,laundering_schema_2_id135,1
41915967,246488,3,19,Thursday,4,43,23,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,2883.98,foreign_5,50.0,6593.230971887003,local,local_1,laundering_schema_2,laundering_schema_2_id135,1
41915968,246488,3,20,Friday,12,6,13,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,5451.23,foreign_5,50.0,6593.230971887003,local,local_1,laundering_schema_2,laundering_schema_2_id135,1
48219501,283720,3,21,Saturday,4,22,52,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,8041.0,cryptocurrency_exchange_5,60.0,454847.778,large,large_1,laundering_schema_2,laundering_schema_2_id135,1
48219502,283720,3,21,Saturday,16,46,24,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,3484.33,foreign_5,60.0,454847.778,large,large_1,laundering_schema_2,laundering_schema_2_id135,1
48219503,283720,3,22,Sunday,8,9,14,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,3913.39,foreign_5,60.0,454847.778,large,large_1,laundering_schema_2,laundering_schema_2_id135,1
704851,4133,3,19,Thursday,4,11,53,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,8277.5,cryptocurrency_exchange_5,35.0,23095.482149206913,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id135,1
704852,4133,3,19,Thursday,14,43,23,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,3990.5,foreign_5,35.0,23095.482149206913,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id135,1
704853,4133,3,20,Friday,2,9,50,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,4038.68,foreign_5,35.0,23095.482149206913,large_digital,large_digital_1,laundering_schema_2,laundering_schema_2_id135,1
105555383,621154,3,18,Wednesday,18,13,55,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,1304.17,foreign_5,50.0,3312.0558187807064,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
105555382,621154,3,18,Wednesday,22,18,25,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,3547.5,cryptocurrency_exchange_5,50.0,3312.0558187807064,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
105555385,621154,3,19,Thursday,14,53,21,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,2136.9,foreign_5,50.0,3312.0558187807064,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
131724578,774748,3,16,Monday,2,29,54,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,1892.0,cryptocurrency_exchange_5,50.0,39950.28,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
131724579,774748,3,16,Monday,14,22,20,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,757.95,foreign_5,50.0,39950.28,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
131724580,774748,3,17,Tuesday,16,2,3,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,431.28,foreign_5,50.0,39950.28,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
131724581,774748,3,17,Tuesday,17,27,26,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,646.0,foreign_5,50.0,39950.28,local,local_2,laundering_schema_2,laundering_schema_2_id135,1
132202765,777560,3,15,Sunday,21,27,37,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,4067.8,cryptocurrency_exchange_5,50.0,18977.57,large,large_1,laundering_schema_2,laundering_schema_2_id135,1
132202766,777560,3,16,Monday,15,10,57,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,3701.7,foreign_5,50.0,18977.57,large,large_1,laundering_schema_2,laundering_schema_2_id135,1
