transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
79079803,1059707,1,14,Tuesday,0,20,19,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,bank_transfer,other,6549.2,465258,30.0,23203.915125194584,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079808,1059707,2,3,Monday,17,13,25,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5451.12,465258,30.0,23203.915125194584,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079807,1059707,2,3,Monday,17,46,45,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6102.0,465258,30.0,23203.915125194584,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079800,1738906,1,12,Sunday,20,55,10,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6412.19,465258,70.0,6946.575275733851,large,large_2,laundering_schema_1,laundering_schema_1_id18,1
79079809,1738906,2,4,Tuesday,15,26,48,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4854.48,465258,70.0,6946.575275733851,large,large_2,laundering_schema_1,laundering_schema_1_id18,1
79079802,22033,1,14,Tuesday,15,45,49,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,7453.48,465258,55.0,26682.435,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079798,465258,1,10,Friday,9,8,8,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,9100.0,cryptocurrency_exchange_3,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079799,465258,1,12,Sunday,18,6,0,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,19150.0,cryptocurrency_exchange_2,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079800,465258,1,12,Sunday,20,55,8,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6412.19,1738906,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079801,465258,1,13,Monday,9,57,25,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6987.64,473725,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079803,465258,1,14,Tuesday,0,20,17,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,bank_transfer,other,6549.2,1059707,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079802,465258,1,14,Tuesday,15,45,42,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,7453.48,22033,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079805,465258,1,24,Friday,19,8,19,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,21050.0,cryptocurrency_exchange_2,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079806,465258,2,3,Monday,16,8,25,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,7200.0,cryptocurrency_exchange_2,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079808,465258,2,3,Monday,17,13,16,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5451.12,1059707,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079807,465258,2,3,Monday,17,46,39,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6102.0,1059707,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079809,465258,2,4,Tuesday,15,26,41,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4854.48,1738906,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079810,465258,2,4,Tuesday,18,23,55,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5830.8,473725,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079811,465258,2,5,Wednesday,3,8,0,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4881.6,473725,25.0,9486.916621848195,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id18,1
79079801,473725,1,13,Monday,9,57,34,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,6987.64,465258,50.0,5730.911970630002,local,local_1,laundering_schema_1,laundering_schema_1_id18,1
79079810,473725,2,4,Tuesday,18,23,58,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5830.8,465258,50.0,5730.911970630002,local,local_1,laundering_schema_1,laundering_schema_1_id18,1
79079811,473725,2,5,Wednesday,3,8,2,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,4881.6,465258,50.0,5730.911970630002,local,local_1,laundering_schema_1,laundering_schema_1_id18,1
