transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
275910078,1507765,1,14,Tuesday,0,9,20,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1151.32,1623297,45.0,6417.573347461192,large,large_2,laundering_schema_4,laundering_schema_4_id155,1
275910070,1623297,1,10,Friday,17,43,23,inbound,OTHER,LINK,income,other_income,cash_deposits,1660.0,cash_149,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910071,1623297,1,10,Friday,23,45,54,inbound,OTHER,LINK,income,other_income,cash_deposits,1920.0,cash_18,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910075,1623297,1,13,Monday,10,38,6,inbound,OTHER,LINK,income,other_income,cash_deposits,1800.0,cash_56,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910078,1623297,1,14,Tuesday,0,9,12,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1151.32,1507765,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910081,1623297,1,14,Tuesday,2,12,40,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,532.62,foreign_10,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910080,1623297,1,14,Tuesday,3,13,2,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1398.8,244770,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910079,1623297,1,14,Tuesday,10,0,32,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,801.62,504448,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910085,1623297,1,15,Wednesday,13,36,45,outbound,FOREIGN WIRE TRANSFER,CHAPS,other_expenses,other,other,451.92,foreign_10,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910084,1623297,1,15,Wednesday,17,5,50,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1049.1,933683,75.0,30275.504,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910080,244770,1,14,Tuesday,3,13,4,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1398.8,1623297,50.0,516131.388,large,large_1,laundering_schema_4,laundering_schema_4_id155,1
275910079,504448,1,14,Tuesday,10,0,37,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,801.62,1623297,20.0,22611.384,large_digital,large_digital_1,laundering_schema_4,laundering_schema_4_id155,1
275910084,933683,1,15,Wednesday,17,5,53,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1049.1,1623297,45.0,80490.834,local,local_2,laundering_schema_4,laundering_schema_4_id155,1
