transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
197710773,1163114,3,23,Monday,16,58,57,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2029.2,364419,30.0,3365.0399999999995,large_digital,large_digital_1,laundering_schema_6,laundering_schema_6_id168,1
197710793,1163114,4,24,Friday,19,38,51,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8900.0,364419,30.0,3365.0399999999995,large_digital,large_digital_1,laundering_schema_6,laundering_schema_6_id168,1
197710817,1163114,5,25,Monday,15,40,22,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2029.2,364419,30.0,3365.0399999999995,large_digital,large_digital_1,laundering_schema_6,laundering_schema_6_id168,1
197710837,1163114,6,25,Thursday,17,5,54,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3729.1,364419,30.0,3365.0399999999995,large_digital,large_digital_1,laundering_schema_6,laundering_schema_6_id168,1
197710858,1163114,7,26,Sunday,14,35,6,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5046.3,364419,30.0,3365.0399999999995,large_digital,large_digital_1,laundering_schema_6,laundering_schema_6_id168,1
14230768,364419,3,22,Sunday,15,18,4,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3809.2,83433,30.0,3079.2130873916344,local,local_1,laundering_schema_6,laundering_schema_6_id168,1
131802682,364419,3,22,Sunday,17,36,42,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3061.6,775206,30.0,3079.2130873916344,local,local_1,laundering_schema_6,laundering_schema_6_id168,1
197710773,364419,3,23,Monday,16,59,6,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2029.2,1163114,30.0,3079.2130873916344,local,local_1,laundering_schema_6,laundering_schema_6_id168,1
61925894,364419,3,23,Monday,17,38,10,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,870.0,cash_56,30.0,3079.2130873916344,local,local_1,laundering_schema_6,laundering_schema_6_id168,1
61925893,364419,3,23,Monday,18,0,37,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,830.0,cash_56,30.0,3079.2130873916344,local,local_1,laundering_schema_6,laundering_schema_6_id168,1
