transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
74879002,440586,2,6,Thursday,17,45,24,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1600.0,foreign_10,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879004,440586,2,6,Thursday,18,32,24,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,230.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879003,440586,2,6,Thursday,19,22,38,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,220.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879005,440586,2,8,Saturday,19,35,31,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879006,440586,2,9,Sunday,11,38,28,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,270.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879007,440586,2,9,Sunday,20,1,37,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,260.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879008,440586,2,10,Monday,2,18,15,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,260.0,cash_196,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879023,440586,3,12,Thursday,15,21,28,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1600.0,foreign_10,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879024,440586,3,12,Thursday,16,11,37,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,510.0,cash_163,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879025,440586,3,12,Thursday,16,18,10,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,560.0,cash_163,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
74879026,440586,3,15,Sunday,16,53,3,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,460.0,cash_163,25.0,26445.72,local,local_1,laundering_schema_7,laundering_schema_7_id175,1
121158813,712813,2,6,Thursday,14,4,27,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,2100.0,foreign_10,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158814,712813,2,6,Thursday,15,56,25,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,190.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158815,712813,2,6,Thursday,16,50,22,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,240.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158818,712813,2,7,Friday,4,26,15,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,220.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158819,712813,2,7,Friday,18,15,31,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,230.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158820,712813,2,7,Friday,18,35,8,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158817,712813,2,7,Friday,20,14,56,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,230.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158822,712813,2,8,Saturday,9,24,30,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,230.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158821,712813,2,8,Saturday,9,51,23,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,190.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158823,712813,2,9,Sunday,20,25,4,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,230.0,cash_196,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158849,712813,3,12,Thursday,7,23,17,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,2200.0,foreign_10,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158851,712813,3,12,Thursday,8,6,30,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,cash_163,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158850,712813,3,12,Thursday,11,55,37,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,240.0,cash_163,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
121158855,712813,3,13,Friday,14,37,48,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,cash_163,60.0,82187.352,large,large_1,laundering_schema_7,laundering_schema_7_id175,1
