transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
191705062,1033119,5,18,Monday,18,24,52,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1306.6,1127732,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
191705063,1033119,5,19,Tuesday,20,15,14,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2668.8,1127732,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648226,1033119,5,20,Wednesday,13,44,43,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1556.8,foreign_10,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648227,1033119,5,21,Thursday,5,10,52,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,1598.5,foreign_10,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
191705065,1033119,5,21,Thursday,10,45,4,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3280.4,1127732,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648229,1033119,5,22,Friday,11,20,46,inbound,FOREIGN WIRE TRANSFER,CHAPS,income,other_income,other_uncategorized_income,3475.0,foreign_10,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648230,1033119,5,22,Friday,13,26,33,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,780.0,cash_177,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648231,1033119,5,22,Friday,13,39,30,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,880.0,cash_177,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648232,1033119,5,23,Saturday,21,37,44,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,930.0,cash_177,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648233,1033119,5,25,Monday,19,53,18,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,920.0,cash_177,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648238,1033119,5,27,Wednesday,13,31,19,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,770.0,cash_177,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648246,1033119,6,26,Friday,8,18,4,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,920.0,cash_110,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648247,1033119,6,26,Friday,15,2,8,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,890.0,cash_110,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648251,1033119,6,29,Monday,21,54,2,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,950.0,cash_110,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648257,1033119,6,30,Tuesday,10,8,35,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,850.0,cash_110,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648264,1033119,7,1,Wednesday,21,24,50,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,820.0,cash_110,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648278,1033119,7,31,Friday,16,0,7,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,950.0,cash_82,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648279,1033119,8,1,Saturday,19,17,30,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,860.0,cash_82,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648283,1033119,8,3,Monday,19,42,32,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,910.0,cash_82,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648284,1033119,8,4,Tuesday,10,58,11,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,840.0,cash_82,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
175648285,1033119,8,4,Tuesday,22,49,42,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,860.0,cash_82,60.0,9203.333999999999,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
191705062,1127732,5,18,Monday,18,24,43,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1306.6,1033119,60.0,20202.546000000002,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
191705063,1127732,5,19,Tuesday,20,15,9,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,2668.8,1033119,60.0,20202.546000000002,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
191705065,1127732,5,21,Thursday,10,45,0,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3280.4,1033119,60.0,20202.546000000002,large,large_1,laundering_schema_5,laundering_schema_5_id17,1
