transaction_id,account_id,month,day,weekday,hour,min,sec,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,counterpart_id,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
80686725,144212,1,8,Wednesday,22,44,44,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5649.21,474842,70.0,21291.64,large,large_1,laundering_schema_1,laundering_schema_1_id73,1
80686739,144212,1,24,Friday,8,45,56,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,13655.71,474842,70.0,21291.64,large,large_1,laundering_schema_1,laundering_schema_1_id73,1
80686729,151472,1,9,Thursday,17,33,15,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5649.21,474842,75.0,235251.79,large,large_1,laundering_schema_1,laundering_schema_1_id73,1
80686740,151472,1,24,Friday,1,22,1,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,13067.79,474842,75.0,235251.79,large,large_1,laundering_schema_1,laundering_schema_1_id73,1
80686728,295714,1,9,Thursday,1,35,24,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,bank_transfer,other,5380.2,474842,45.0,42719.924000000006,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686730,295714,1,10,Friday,19,10,21,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5084.29,474842,45.0,42719.924000000006,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686802,295714,2,13,Thursday,23,19,56,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8019.0,474842,45.0,42719.924000000006,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686806,295714,2,14,Friday,4,19,9,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8662.5,474842,45.0,42719.924000000006,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686726,474841,1,8,Wednesday,23,26,49,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5138.09,474842,35.0,2020.9617434393977,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686805,474841,2,14,Friday,9,17,1,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,8093.25,474842,35.0,2020.9617434393977,local,local_1,laundering_schema_1,laundering_schema_1_id73,1
80686719,474842,1,6,Monday,0,12,4,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6300.0,cryptocurrency_exchange_4,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686722,474842,1,7,Tuesday,3,36,40,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,6000.0,cryptocurrency_exchange_10,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686723,474842,1,8,Wednesday,4,41,33,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,7350.0,cryptocurrency_exchange_3,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686724,474842,1,8,Wednesday,21,14,9,inbound,WIRE TRANSFER,FPS,financial_assets,cryptocurrency,sale,7800.0,cryptocurrency_exchange_1,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686725,474842,1,8,Wednesday,22,44,36,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5649.21,144212,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686726,474842,1,8,Wednesday,23,26,43,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5138.09,474841,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686728,474842,1,9,Thursday,1,35,17,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,bank_transfer,other,5380.2,295714,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686729,474842,1,9,Thursday,17,33,12,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5649.21,151472,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686730,474842,1,10,Friday,19,10,15,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,5084.29,295714,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686737,474842,1,22,Wednesday,11,54,47,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,14400.0,cryptocurrency_exchange_10,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686738,474842,1,24,Friday,0,1,55,inbound,OTHER,OTHER,financial_assets,cryptocurrency,sale,13150.0,cryptocurrency_exchange_10,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686740,474842,1,24,Friday,1,21,59,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,13067.79,151472,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
80686739,474842,1,24,Friday,8,45,48,outbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,13655.71,144212,35.0,77217.792,large_digital,large_digital_1,laundering_schema_1,laundering_schema_1_id73,1
